text,flow_duration,label
GET /search.aspx?q=' OR 1=1--,2762,1
"POST /login {'user': 'smith' OR '1'='1', 'pass': 'password123'}",6082,1
GET /admin/login?user=OR '1'='1',28445,1
"POST /login {'user': '';WAITFOR DELAY '0:0:30'--', 'pass': 'password123'}",1005,1
"POST /login {'user': 's', 'pass': 'password123'}",35664,0
GET /api/v1/users?id=1537,19103,0
"POST /search {'keyword': '""""'}",18416,1
"POST /login {'user': '' OR '1'='1', 'pass': 'password123'}",11328,1
GET /user/profile?user_id=x' or 1=1--,122961,1
GET /blog/posts?page=1,33534,0
"POST /login {'user': 'U', 'pass': 'password123'}",47041,0
"POST /login {'user': '2', 'pass': 'password123'}",22076,0
GET /search?q=t,7298,0
"POST /login {'user': 'U', 'pass': 'password123'}",149568,0
POST /search {'keyword': '' OR 1=1 /*'},80198,1
GET /api/v1/users?id=1 AND (SELECT * FROM Users) = 1,3591,1
POST /profile/update {'email': 'test.user@example.com'},73615,0
GET /search?q=1' and '1'='1,122837,1
GET /products/details?productID=admin' #,6800,1
GET /api/v1/users?id=105-1,88969,1
"POST /login {'user': 'q', 'pass': 'password123'}",56119,0
GET /assets/css/main.css,15467,0
GET /items/show.php?id=1' ORDER BY 3--+,297,1
GET /search?q=1' and '1'='1,93695,1
GET /products/details?productID=' or 1=1 limit 1 --,2283,1
GET /search.aspx?q=OR '1'='1',2522,1
"POST /login {'user': '1 AND 1=1', 'pass': 'password123'}",110288,1
GET /products/books/E,40095,0
GET /products/books/H,72566,0
"POST /api/v1/cart/add {'item_id': '4182', 'quantity': 5}",25296,0
GET /search?q=' OR '1'='1,6520,1
"GET /admin/login?user=1' ORDER BY 1,2,3--+",5456,1
GET /blog/posts?page=4,85290,0
GET /search?q=V,29709,0
GET /api/v1/users?id=7500,69172,0
GET /products/details?productID=' AND user IS NULL; --,3072,1
GET /blog/posts?page=20,37663,0
GET /admin/login?user=' or 'x'='x,42706,1
GET /user/profile?user_id=' or 1=1 limit 1 --,7823,1
"POST /login {'user': 'OR '1'='1'', 'pass': 'password123'}",128802,1
GET /blog/posts?page=5,4802,0
GET /api/v1/users?id=' AND user IS NULL; --,2459,1
GET /assets/css/main.css,105448,0
GET /items/show.php?id=' OR 1=1--,4742,1
GET /items/show.php?id=OR '1'='1',6552,1
GET /api/v1/users?id=9442,37398,0
"POST /login {'user': '1' OR '1'='1' --', 'pass': 'password123'}",2333,1
"POST /api/v1/cart/add {'item_id': '5379', 'quantity': 4}",76048,0
POST /search {'keyword': '' AND user IS NULL; --'},4900,1
GET /products/details?productID=AND true,35484,1
"POST /login {'user': 'Q', 'pass': 'password123'}",86706,0
"POST /login {'user': ',', 'pass': 'password123'}",7895,1
"POST /login {'user': 'L', 'pass': 'password123'}",12166,0
GET /api/v1/users?id=' OR '1'='1,57799,1
GET /products/details?productID=l,33630,0
GET /index.php?page=' or 'x'='x,3688,1
GET /search?q=H,26734,0
"POST /login {'user': 'J', 'pass': 'password123'}",148,0
GET /index.php?page=' OR 'x'='x,3877,1
GET /api/v1/users?id=3375,75845,0
GET /index.php?page=user1' or 1=1 --,72596,1
"POST /login {'user': '' OR 1=1--', 'pass': 'password123'}",127024,1
"POST /api/v1/cart/add {'item_id': '3358', 'quantity': 3}",66022,0
"GET /api/v1/users?id="" OR 1 = 1 -- -",99240,1
"POST /login {'user': 'smith' OR '1'='1', 'pass': 'password123'}",16943,1
GET /search?q=x' or 1=1--,139005,1
"GET /search?q=""",1308,1
GET /products/details?productID=1 AND 1=1,67541,1
GET /search?q=r,125335,0
GET /products/details?productID=x' or 1=1--,5051,1
"POST /login.php {'username': '1' and '1'='1', 'password': 'password'}",90961,1
GET /assets/css/main.css,131948,0
GET /images/products/i.jpg,9031,0
GET /api/v1/users?id=' AND user IS NULL; --,40226,1
"POST /login {'user': 'w', 'pass': 'password123'}",41010,0
GET /products/details?productID=J,28497,0
GET /products/details?productID=t,13587,0
GET /api/v1/users?id=1-false,7460,1
POST /profile/update {'email': 'test.user@example.com'},88859,0
GET /blog/posts?page=4,139815,0
"POST /api/v1/cart/add {'item_id': '4463', 'quantity': 5}",100294,0
POST /profile/update {'email': 'test.user@example.com'},130675,0
GET /admin/login?user=' AND user IS NULL; --,6851,1
GET /index.php?page=' or 'x'='x,6923,1
GET /assets/css/main.css,38632,0
"POST /login {'user': 'T', 'pass': 'password123'}",11536,0
GET /search?q='',104956,1
GET /products/details?productID=105-1,7984,1
GET /products/details?productID=d,87418,0
GET /search?q=7,43634,0
GET /images/products/t.jpg,88930,0
GET /blog/posts?page=18,128877,0
GET /products/books/i,101207,0
GET /api/v1/users?id=2867,93739,0
GET /products/details?productID=OR '1'='1',90803,1
"POST /login {'user': ';', 'pass': 'password123'}",100139,1
GET /api/v1/users?id=5682,130241,0
GET /assets/css/main.css,75887,0
"POST /login {'user': 'x' or 1=1--', 'pass': 'password123'}",3616,1
GET /images/products/T.jpg,102734,0
GET /products/details?productID=m,5362,0
"POST /login {'user': 'J', 'pass': 'password123'}",88849,0
GET /blog/posts?page=1,79244,0
GET /items/show.php?id=OR+%271%27%3D%271,11048,1
"POST /login {'user': 'smith' OR '1'='1', 'pass': 'password123'}",3187,1
GET /search?q=1 AND 1=1,121162,1
GET /index.php?page=%00,134148,1
"POST /login {'user': 't', 'pass': 'password123'}",92674,0
GET /products/details?productID=user1' or 1=1 --,138888,1
"POST /login.php {'username': 'x' or 1=1--', 'password': 'password'}",6591,1
GET /products/details?productID=k,55401,0
GET /products/details?productID=9,99283,0
GET /api/v1/users?id=6895,127320,0
GET /blog/posts?page=20,42089,0
GET /products/details?productID=1,2202,0
"POST /api/v1/cart/add {'item_id': '5431', 'quantity': 2}",40404,0
GET /assets/css/main.css,76273,0
GET /search?q=G,107173,0
POST /profile/update {'email': 'test.user@example.com'},8915,0
GET /assets/css/main.css,20474,0
GET /search?q=OR+%271%27%3D%271,2935,1
GET /search?q=i,55949,0
POST /profile/update {'email': 'test.user@example.com'},145654,0
GET /blog/posts?page=19,12787,0
"POST /login {'user': 'j', 'pass': 'password123'}",87226,0
GET /user/profile?user_id=smith' OR '1'='1,3335,1
POST /profile/update {'email': 'test.user@example.com'},4268,0
GET /products/details?productID=8,141170,0
GET /blog/posts?page=15,60648,0
GET /index.php?page=user1' or 1=1 --,59317,1
GET /api/v1/users?id=6024,104062,0
"POST /login {'user': 's', 'pass': 'password123'}",89739,0
GET /products/details?productID=' UNION SELECT sum(columnname) from tablename --,2758,1
GET /search?q=6,97331,0
GET /search?q=n,21481,0
GET /user/profile?user_id=1' OR '1'='1' --,64871,1
GET /search?q=7,76712,0
GET /api/v1/users?id=4684,55158,0
"GET /index.php?page=,",31562,1
POST /profile/update {'email': 'test.user@example.com'},140583,0
GET /images/products/8.jpg,74578,0
GET /api/v1/users?id=5996,63176,0
"POST /api/v1/cart/add {'item_id': '8374', 'quantity': 5}",54057,0
GET /search?q=L,141070,0
POST /search {'keyword': '1024-2'},2258,1
GET /products/details?productID=1=1,93507,1
GET /items/show.php?id=' OR '1,116437,1
GET /products/books/7,21519,0
GET /products/details?productID=x' or 1=1--,14417,1
GET /api/v1/users?id=1622,11547,0
GET /search?q='admin'--,126428,1
GET /admin/login?user=1=1,658,1
GET /products/details?productID=c,23350,0
GET /api/v1/users?id=' OR 1=1 /*,3612,1
GET /blog/posts?page=6,32128,0
GET /search?q=q,87899,0
GET /index.php?page=OR '1'='1',29113,1
GET /search?q=\,1834,1
GET /api/v1/users?id=' AND user IS NULL; --,7543,1
"POST /login {'user': 'OR+%271%27%3D%271', 'pass': 'password123'}",11219,1
GET /search.aspx?q=OR '1'='1',44880,1
"POST /login {'user': 'D', 'pass': 'password123'}",94890,0
POST /search {'keyword': '' OR 1=1--'},121066,1
GET /search?q=7,67227,0
"POST /login {'user': '' AND user IS NULL; --', 'pass': 'password123'}",83305,1
GET /search?q=' AND user IS NULL; --,5811,1
GET /api/v1/users?id=7593,4002,0
GET /search?q=U,73716,0
POST /profile/update {'email': 'test.user@example.com'},128779,0
GET /api/v1/users?id=489,39153,0
"POST /login {'user': '';WAITFOR DELAY '0:0:30'--', 'pass': 'password123'}",3967,1
GET /search.aspx?q=' OR 1=1 /*,5705,1
"POST /api/v1/cart/add {'item_id': '2244', 'quantity': 5}",6489,0
GET /images/products/z.jpg,54161,0
GET /api/v1/users?id=4940,33896,0
"POST /api/v1/cart/add {'item_id': '6213', 'quantity': 4}",104534,0
GET /blog/posts?page=9,80365,0
GET /blog/posts?page=19,32477,0
GET /search?q=' OR 1=1 /*,29203,1
GET /search.aspx?q=1-true,240,1
GET /products/details?productID=OR '1'='1',4100,1
"GET /items/show.php?id="" OR """" = """,6950,1
POST /profile/update {'email': 'test.user@example.com'},110312,0
GET /admin/login?user=' and 1 in (select min(name) from sysobjects where xtype = 'U' and name > '.') --,4269,1
GET /products/details?productID=' OR 1=1--,415,1
"POST /login {'user': '8', 'pass': 'password123'}",73170,0
GET /assets/css/main.css,38669,0
GET /search?q=J,48577,0
GET /index.php?page=x' or 1=1--,2807,1
GET /items/show.php?id=x' or 1=1--,112660,1
GET /search?q=1' and '1'='1,6270,1
GET /search?q=s,50677,0
GET /assets/css/main.css,33867,0
"POST /login {'user': 'X', 'pass': 'password123'}",65494,0
"POST /api/v1/cart/add {'item_id': '5534', 'quantity': 1}",18020,0
"POST /login {'user': 'z', 'pass': 'password123'}",136588,0
GET /items/show.php?id=1*1,2911,1
GET /products/details?productID=w,54380,0
GET /search?q=C,27869,0
POST /search {'keyword': 'OR '1'='1''},37033,1
POST /profile/update {'email': 'test.user@example.com'},127544,0
"POST /api/v1/cart/add {'item_id': '4300', 'quantity': 3}",17197,0
GET /products/details?productID=1*1,44716,1
GET /search?q=' OR 1=1 /*,83295,1
GET /api/v1/users?id=7796,62404,0
"POST /login.php {'username': '-1 UNION SELECT 1 INTO @,@', 'password': 'password'}",104796,1
GET /search.aspx?q=OR '1'='1',60123,1
GET /search?q='=0--+,75765,1
GET /products/books/L,42001,0
GET /assets/css/main.css,13412,0
GET /search?q=p,143690,0
GET /search?q=' or 1=1 limit 1 --,130128,1
GET /assets/css/main.css,97358,0
GET /api/v1/users?id=1430,24626,0
"GET /search?q=' or """,73322,1
GET /api/v1/users?id=8493,47117,0
POST /profile/update {'email': 'test.user@example.com'},9192,0
GET /search?q=R,36167,0
"POST /login {'user': '1024-2', 'pass': 'password123'}",66179,1
GET /assets/css/main.css,95163,0
GET /products/details?productID=smith' OR '1'='1,102148,1
GET /assets/css/main.css,70041,0
GET /products/home/8,18601,0
GET /items/show.php?id=1024-2,7167,1
"POST /login {'user': ',', 'pass': 'password123'}",286,1
"POST /login {'user': '105-1', 'pass': 'password123'}",1378,1
GET /admin/login?user=105-1,100058,1
POST /search {'keyword': '1 AND 1=1'},5060,1
"POST /api/v1/cart/add {'item_id': '6811', 'quantity': 2}",137710,0
GET /search.aspx?q=' OR '1'='1,6672,1
GET /assets/css/main.css,63682,0
GET /assets/css/main.css,77826,0
GET /images/products/0.jpg,35761,0
"GET /search?q="" OR 1 = 1 -- -",73658,1
"POST /login {'user': '1 AND 1=1', 'pass': 'password123'}",7363,1
"POST /login {'user': '0', 'pass': 'password123'}",38198,0
GET /images/products/w.jpg,113615,0
GET /blog/posts?page=18,20662,0
GET /search?q=105-1,64367,1
GET /api/v1/users?id=2547,75387,0
GET /blog/posts?page=16,61672,0
GET /products/details?productID=' and 1 in (select min(name) from sysobjects where xtype = 'U' and name > '.') --,7285,1
GET /products/details?productID=K,25484,0
GET /search?q=/,7059,1
POST /search {'keyword': '1*1'},117864,1
GET /search?q=' OR 1=1 /*,28883,1
"POST /login {'user': '1=1', 'pass': 'password123'}",1045,1
GET /search?q=' OR 'x'='x,81235,1
"POST /api/v1/cart/add {'item_id': '5389', 'quantity': 3}",79479,0
GET /products/electronics/U,47267,0
GET /items/show.php?id=' or 1=1 limit 1 --,4948,1
GET /products/details?productID=' AND user IS NULL; --,60663,1
GET /admin/login?user=105-1,7108,1
GET /user/profile?user_id=' OR 1=1--,3737,1
"POST /login {'user': 'S', 'pass': 'password123'}",63223,0
POST /profile/update {'email': 'test.user@example.com'},48948,0
POST /profile/update {'email': 'test.user@example.com'},93535,0
GET /search?q=1=1,109266,1
GET /search?q=' AND user IS NULL; --,1862,1
GET /search?q=105-1,6838,1
GET /images/products/D.jpg,80862,0
"POST /login {'user': 'OR+%271%27%3D%271', 'pass': 'password123'}",64658,1
GET /admin/login?user=' or 'x'='x,35819,1
GET /items/show.php?id=``,94926,1
GET /api/v1/users?id=4253,26750,0
GET /products/details?productID=1,83604,0
"POST /search {'keyword': '""""'}",7120,1
POST /profile/update {'email': 'test.user@example.com'},80333,0
GET /products/details?productID=e,130611,0
"POST /login {'user': '-1 UNION SELECT 1 INTO @,@,@', 'pass': 'password123'}",6824,1
GET /search?q=p,14938,0
GET /products/details?productID=1*1,6896,1
GET /api/v1/users?id=6472,43287,0
GET /admin/login?user=1*1,192,1
GET /products/details?productID=' OR '' = ',5618,1
GET /assets/css/main.css,116755,0
GET /assets/css/main.css,14571,0
"POST /login.php {'username': 'OR+%271%27%3D%271', 'password': 'password'}",140043,1
GET /products/details?productID=1' and '1'='1,2708,1
GET /api/v1/users?id=7196,59043,0
"POST /login {'user': 't', 'pass': 'password123'}",33707,0
"POST /login {'user': 's', 'pass': 'password123'}",133459,0
GET /index.php?page=' OR 1=1--,90940,1
GET /api/v1/users?id=``,5504,1
POST /search {'keyword': 'AND true'},3678,1
GET /user/profile?user_id=' OR 1=1 /*,7025,1
POST /search {'keyword': '1*1'},3506,1
GET /products/details?productID=' or 1=1 limit 1 --,5219,1
POST /profile/update {'email': 'test.user@example.com'},79332,0
GET /search?q=1=1,883,1
GET /admin/login?user=OR '1'='1',501,1
GET /api/v1/users?id=9110,33720,0
GET /products/electronics/R,103217,0
GET /search?q='''''''''''''UNION SELECT '2,138963,1
"POST /api/v1/cart/add {'item_id': '9825', 'quantity': 5}",75727,0
GET /admin/login?user=x' or 1=1--,1858,1
GET /assets/css/main.css,19010,0
GET /blog/posts?page=19,39838,0
"POST /login {'user': 'F', 'pass': 'password123'}",4616,0
GET /search?q=G,108846,0
GET /api/v1/users?id=1 AND 1=1,74808,1
GET /admin/login?user=' OR '1'='1,565,1
"POST /login.php {'username': '1' and '1'='1', 'password': 'password'}",116965,1
"POST /login.php {'username': 'OR+%271%27%3D%271', 'password': 'password'}",5566,1
GET /admin/login?user=1024-2,111269,1
GET /items/show.php?id=%2c(select%20*%20from%20(select(sleep(10)))a),114503,1
GET /products/details?productID=F,125724,0
GET /admin/login?user='admin'--,10363,1
GET /admin/login?user=1' and '1'='1,2327,1
"GET /admin/login?user=1' GROUP BY 1,2,3--+",65615,1
"POST /search {'keyword': '"" OR 1 = 1 -- -'}",1665,1
POST /profile/update {'email': 'test.user@example.com'},76497,0
"POST /api/v1/cart/add {'item_id': '8336', 'quantity': 1}",84520,0
GET /blog/posts?page=6,52245,0
GET /index.php?page=' or 1=1 limit 1 --,6870,1
GET /search?q=' or 'x'='x,2671,1
GET /search?q=' OR 1=1 /*,137485,1
"GET /index.php?page=1' GROUP BY 1,2,3--+",58033,1
GET /images/products/l.jpg,10907,0
GET /products/details?productID=h,142934,0
"POST /login {'user': 'R', 'pass': 'password123'}",107564,0
"POST /login {'user': '1*1', 'pass': 'password123'}",101832,1
GET /api/v1/users?id=1=1,69520,1
GET /admin/login?user=1' and '1'='1,128011,1
GET /search?q=t,108732,0
GET /api/v1/users?id=9323,6876,0
"POST /login {'user': 'D', 'pass': 'password123'}",71177,0
GET /api/v1/users?id=9742,19328,0
GET /products/details?productID=O,62913,0
POST /profile/update {'email': 'test.user@example.com'},36613,0
"POST /login {'user': 'z', 'pass': 'password123'}",59198,0
GET /products/details?productID=L,260,0
GET /search?q=105-1,5932,1
GET /products/details?productID=a,98026,0
"POST /api/v1/cart/add {'item_id': '6004', 'quantity': 4}",51112,0
GET /products/details?productID=G,49349,0
GET /products/details?productID=user1' or 1=1 --,109796,1
GET /products/books/d,11243,0
"POST /login {'user': '' OR 1=1 /*', 'pass': 'password123'}",6138,1
GET /products/details?productID=user1' or 1=1 --,2343,1
GET /user/profile?user_id=1' and '1'='1,7358,1
GET /api/v1/users?id=admin' #,5828,1
GET /products/details?productID=105-1,138641,1
GET /search?q=m,44078,0
GET /blog/posts?page=8,138255,0
GET /api/v1/users?id=smith' OR '1'='1,2662,1
"POST /login {'user': 'X', 'pass': 'password123'}",81756,0
"POST /api/v1/cart/add {'item_id': '2836', 'quantity': 3}",85547,0
GET /blog/posts?page=11,89258,0
GET /assets/css/main.css,47911,0
GET /api/v1/users?id=1024-2,70833,1
GET /api/v1/users?id=admin' #,80281,1
GET /admin/login?user=1 AND 1=1,12065,1
"POST /login {'user': 'x' or 1=1--', 'pass': 'password123'}",3355,1
GET /images/products/C.jpg,52948,0
GET /admin/login?user=' or 1=1 limit 1 --,9963,1
GET /items/show.php?id=' AND user IS NULL; --,5237,1
"POST /login {'user': '' or 1=1 limit 1 --', 'pass': 'password123'}",96750,1
GET /blog/posts?page=16,10048,0
POST /search {'keyword': '1' and '1'='1'},120336,1
GET /search?q=K,6589,0
GET /api/v1/users?id=9580,45347,0
"POST /api/v1/cart/add {'item_id': '8410', 'quantity': 3}",40493,0
GET /images/products/V.jpg,91956,0
GET /products/home/5,97171,0
"POST /login {'user': 'e', 'pass': 'password123'}",73628,0
"POST /login {'user': 'w', 'pass': 'password123'}",5459,0
GET /assets/css/main.css,22711,0
"GET /search?q=""",72148,1
POST /profile/update {'email': 'test.user@example.com'},84261,0
GET /search?q=\,5615,1
GET /user/profile?user_id=1' OR '1'='1' --,125355,1
"POST /login {'user': 'm', 'pass': 'password123'}",129183,0
GET /products/electronics/n,3914,0
GET /products/details?productID=B,81378,0
GET /products/details?productID=' OR 'x'='x,2887,1
GET /images/products/3.jpg,124870,0
GET /search?q=1024-2,103045,1
GET /images/products/C.jpg,50826,0
GET /index.php?page='''''''''''''UNION SELECT '2,2596,1
"POST /login {'user': 'x', 'pass': 'password123'}",41497,0
GET /blog/posts?page=10,11695,0
"POST /login {'user': '-1' UNION SELECT 1,2,3--+', 'pass': 'password123'}",4271,1
POST /profile/update {'email': 'test.user@example.com'},74696,0
GET /search?q=f,58072,0
GET /search?q=S,86226,0
GET /products/home/E,27371,0
